{020}{200},{010}{200},(nCr(jA,2))/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{020}{200},{010}{210},(jA*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{020}{200},{120}{100},(iB*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{100}{120},{100}{011},(iB*jB)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{100}{120},{100}{110},(nCr(jB,2))/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{100}{120},{000}{220},(iA*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{100}{120},{110}{110},(jB*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{100}{120},{200}{020},(iB*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{110}{110},{001}{110},(iA*jA)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{110}{110},{110}{001},(iB*jB)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{110}{110},{010}{210},(iA*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{110}{110},{100}{120},(jA*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{110}{110},{120}{100},(jB*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{110}{110},{210}{010},(iB*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{120}{100},{011}{100},(iA*jA)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{120}{100},{110}{100},(nCr(jA,2))/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{120}{100},{020}{200},(iA*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{120}{100},{110}{110},(jA*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{120}{100},{220}{000},(iB*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{200}{020},{100}{020},(nCr(iA,2))/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{200}{020},{200}{010},(nCr(jB,2))/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{200}{020},{100}{120},(iA*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{200}{020},{210}{010},(jB*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{210}{010},{101}{010},(iA*jA)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{210}{010},{110}{010},(nCr(iA,2))/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{210}{010},{110}{110},(iA*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{210}{010},{200}{020},(jA*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{210}{010},{220}{000},(jB*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{220}{000},{111}{000},(iA*jA)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{220}{000},{120}{000},(nCr(iA,2))/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{220}{000},{210}{000},(nCr(jA,2))/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{220}{000},{120}{100},(iA*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
{220}{000},{210}{010},(jA*M)/(nCr(iA+jA+kA,2)+kA*R+nCr(iB+jB+kB,2)+kB*R+iA*M+iB*M+jA*M+jB*M+kA*M+kB*M)
